run_id,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d,similarity_emily_brooks_james_carter,similarity_emily_brooks_sarah_mitchell,similarity_james_carter_sarah_mitchell
high_treatment_20260602_165012_023,high,treatment,high_treatment_20260602_165012_023,completed,20260603_221406,2026-06-03T22:20:25+0200,2,6,1,2,17,8,135457,67623,203080,434882.22,379.2928,Candidate C,consensus,Candidate C,1,0.948762,0.9311,0.95981,0.948762,0.833333,0.790635,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_023/metadata.json,0,0,3,0,0.9311,0.95981,0.955375
high_treatment_20260602_165012_024,high,treatment,high_treatment_20260602_165012_024,completed,20260603_222029,2026-06-03T22:31:26+0200,3,9,5,10,26,19,298530,110182,408712,434882.22,657.4894,Candidate C,consensus,Candidate C,1,0.940412,0.917008,0.957827,0.940412,0.666667,0.626942,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_024/metadata.json,0,0,3,0,0.9464,0.917008,0.957827
high_treatment_20260602_165012_025,high,treatment,high_treatment_20260602_165012_025,completed,20260603_223129,2026-06-03T22:48:21+0200,2,6,3,6,17,12,141760,74381,216141,434882.22,1011.8325,Candidate D,consensus,Candidate C,0,0.941198,0.936934,0.949045,0.941198,0.611111,0.575176,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_025/metadata.json,0,0,0,3,0.949045,0.937615,0.936934
high_treatment_20260602_165012_026,high,treatment,high_treatment_20260602_165012_026,completed,20260603_224824,2026-06-03T22:55:18+0200,2,6,3,6,17,12,138709,70036,208745,434882.22,413.6695,Candidate B,consensus,Candidate C,0,0.939797,0.92176,0.950616,0.939797,0.444444,0.417687,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_026/metadata.json,0,3,0,0,0.950616,0.947016,0.92176
high_treatment_20260602_165012_027,high,treatment,high_treatment_20260602_165012_027,completed,20260603_225521,2026-06-03T23:11:08+0200,2,6,5,10,18,16,162955,72817,235772,434882.22,947.5002,Candidate C,consensus,Candidate C,1,0.956358,0.94902,0.96257,0.956358,0.555556,0.53131,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_027/metadata.json,0,0,3,0,0.94902,0.957483,0.96257
high_treatment_20260602_165012_028,high,treatment,high_treatment_20260602_165012_028,completed,20260603_231112,2026-06-03T23:18:07+0200,2,6,5,10,18,16,174643,73854,248497,434882.22,415.5486,Candidate C,consensus,Candidate C,1,0.946467,0.937636,0.956573,0.946467,0.611111,0.578396,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_028/metadata.json,0,0,3,0,0.956573,0.945192,0.937636
high_treatment_20260602_165012_029,high,treatment,high_treatment_20260602_165012_029,completed,20260603_231810,2026-06-03T23:24:22+0200,2,6,4,8,18,14,159449,67013,226462,434882.22,371.3816,Candidate C,consensus,Candidate C,1,0.948066,0.936658,0.954912,0.948066,0.444444,0.421362,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_029/metadata.json,0,0,3,0,0.954912,0.952629,0.936658
high_treatment_20260602_165012_030,high,treatment,high_treatment_20260602_165012_030,completed,20260603_232425,2026-06-03T23:40:36+0200,3,9,3,6,27,15,296027,156215,452242,434882.22,970.8274,Candidate C,consensus,Candidate C,1,0.935089,0.922634,0.956948,0.935089,0.777778,0.727292,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_030/metadata.json,0,0,3,0,0.922634,0.925684,0.956948
high_treatment_20260602_165012_031,high,treatment,high_treatment_20260602_165012_031,completed,20260603_234039,2026-06-03T23:44:42+0200,2,6,1,2,18,8,101857,44846,146703,434882.22,243.0617,Candidate B,consensus,Candidate C,0,0.944747,0.934465,0.956534,0.944747,0.5,0.472374,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_031/metadata.json,0,3,0,0,0.934465,0.956534,0.943243
high_treatment_20260602_165012_032,high,treatment,high_treatment_20260602_165012_032,completed,20260603_234445,2026-06-03T23:50:42+0200,2,6,3,6,18,12,153996,63480,217476,434882.22,357.0481,Candidate D,consensus,Candidate C,0,0.954172,0.946739,0.963586,0.954172,0.555556,0.530096,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_032/metadata.json,0,0,0,3,0.946739,0.963586,0.952191
high_treatment_20260602_165012_033,high,treatment,high_treatment_20260602_165012_033,completed,20260603_235045,2026-06-04T00:06:22+0200,4,12,4,8,36,20,363860,161005,524865,434882.22,936.2317,Candidate B,consensus,Candidate C,0,0.955116,0.946136,0.963967,0.955116,0.888889,0.848992,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_033/metadata.json,0,3,0,0,0.946136,0.955245,0.963967
high_treatment_20260602_165012_034,high,treatment,high_treatment_20260602_165012_034,completed,20260604_000625,2026-06-04T00:12:20+0200,2,6,3,6,18,12,128191,62344,190535,434882.22,355.4002,Candidate A,consensus,Candidate C,0,0.943095,0.933425,0.953112,0.943095,0.666667,0.62873,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_034/metadata.json,3,0,0,0,0.953112,0.933425,0.942747
high_treatment_20260602_165012_035,high,treatment,high_treatment_20260602_165012_035,completed,20260604_001223,2026-06-04T00:23:36+0200,2,6,4,8,18,14,174339,97678,272017,434882.22,673.1286,Candidate B,consensus,Candidate C,0,0.946398,0.937681,0.955978,0.946398,0.666667,0.630932,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_035/metadata.json,0,3,0,0,0.945534,0.937681,0.955978
high_treatment_20260602_165012_036,high,treatment,high_treatment_20260602_165012_036,completed,20260604_002340,2026-06-04T00:29:48+0200,2,6,2,4,18,10,133564,68123,201687,434882.22,368.2925,Candidate C,consensus,Candidate C,1,0.953586,0.94796,0.959275,0.953586,0.666667,0.635724,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_036/metadata.json,0,0,3,0,0.953523,0.959275,0.94796
high_treatment_20260602_165012_037,high,treatment,high_treatment_20260602_165012_037,completed,20260604_002951,2026-06-04T00:36:03+0200,2,6,3,6,17,12,147793,65244,213037,434882.22,371.4268,Candidate C,consensus,Candidate C,1,0.937754,0.925441,0.95015,0.937754,0.555556,0.520975,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_037/metadata.json,0,0,3,0,0.95015,0.925441,0.93767
high_treatment_20260602_165012_038,high,treatment,high_treatment_20260602_165012_038,completed,20260604_003606,2026-06-04T00:43:24+0200,2,6,3,6,18,12,143663,75017,218680,434882.22,437.5773,Candidate A,consensus,Candidate C,0,0.949898,0.936403,0.959039,0.949898,0.722222,0.686037,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_038/metadata.json,3,0,0,0,0.936403,0.954252,0.959039
high_treatment_20260602_165012_039,high,treatment,high_treatment_20260602_165012_039,completed,20260604_004327,2026-06-04T00:50:29+0200,2,6,0,0,18,6,135024,76274,211298,434882.22,421.9803,Candidate C,consensus,Candidate C,1,0.955725,0.949557,0.959116,0.955725,0.888889,0.849533,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_039/metadata.json,0,0,3,0,0.949557,0.959116,0.958501
high_treatment_20260602_165012_040,high,treatment,high_treatment_20260602_165012_040,completed,20260604_005032,2026-06-04T00:58:28+0200,2,6,1,2,18,8,138791,81547,220338,434882.22,476.4078,Candidate C,consensus,Candidate C,1,0.94425,0.933229,0.963336,0.94425,0.666667,0.6295,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_040/metadata.json,0,0,3,0,0.963336,0.933229,0.936185
high_treatment_20260602_165012_041,high,treatment,high_treatment_20260602_165012_041,completed,20260604_005831,2026-06-04T01:04:57+0200,2,6,2,4,18,10,138824,70277,209101,434882.22,385.571,Candidate C,consensus,Candidate C,1,0.948737,0.942291,0.960381,0.948737,0.833333,0.790614,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_041/metadata.json,0,0,3,0,0.94354,0.960381,0.942291
high_treatment_20260602_165012_042,high,treatment,high_treatment_20260602_165012_042,completed,20260604_010500,2026-06-04T01:12:29+0200,2,6,0,0,16,6,128018,77504,205522,434882.22,449.0852,Candidate C,consensus,Candidate C,1,0.952913,0.943572,0.958947,0.952913,0.666667,0.635276,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_042/metadata.json,0,0,3,0,0.958947,0.956221,0.943572
high_treatment_20260602_165012_043,high,treatment,high_treatment_20260602_165012_043,completed,20260604_011232,2026-06-04T01:19:47+0200,2,6,3,6,18,12,147271,74506,221777,434882.22,435.1477,Candidate B,consensus,Candidate C,0,0.933432,0.927731,0.942786,0.933432,0.666667,0.622288,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_043/metadata.json,0,3,0,0,0.942786,0.929779,0.927731
high_treatment_20260602_165012_044,high,treatment,high_treatment_20260602_165012_044,completed,20260604_011950,2026-06-04T01:25:13+0200,2,6,2,4,18,10,124220,58094,182314,434882.22,323.0831,Candidate A,consensus,Candidate C,0,0.951643,0.946353,0.955998,0.951643,0.444444,0.422952,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_044/metadata.json,3,0,0,0,0.955998,0.946353,0.952578
high_treatment_20260602_165012_045,high,treatment,high_treatment_20260602_165012_045,completed,20260604_012517,2026-06-04T01:31:50+0200,2,6,1,2,18,8,134487,71285,205772,434882.22,393.028,Candidate C,consensus,Candidate C,1,0.943004,0.936751,0.954077,0.943004,0.888889,0.838226,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_045/metadata.json,0,0,3,0,0.936751,0.938185,0.954077
high_treatment_20260602_165012_046,high,treatment,high_treatment_20260602_165012_046,completed,20260604_013153,2026-06-04T01:41:01+0200,3,9,3,6,27,15,238866,94115,332981,434882.22,548.2421,Candidate C,consensus,Candidate C,1,0.945134,0.941489,0.948225,0.945134,0.777778,0.735104,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_046/metadata.json,0,0,3,0,0.948225,0.945687,0.941489
high_treatment_20260602_165012_047,high,treatment,high_treatment_20260602_165012_047,completed,20260604_014104,2026-06-04T01:48:54+0200,2,6,4,8,16,14,166688,82261,248949,434882.22,469.7437,Candidate C,consensus,Candidate C,1,0.949108,0.942047,0.963217,0.949108,0.722222,0.685467,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_047/metadata.json,0,0,3,0,0.942059,0.942047,0.963217
high_treatment_20260602_165012_048,high,treatment,high_treatment_20260602_165012_048,completed,20260604_014857,2026-06-04T01:54:30+0200,2,6,2,4,17,10,123739,60354,184093,434882.22,333.0773,Candidate C,consensus,Candidate C,1,0.923537,0.918786,0.927568,0.923537,0.611111,0.564384,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_048/metadata.json,0,0,3,0,0.918786,0.927568,0.924256
high_treatment_20260602_165012_049,high,treatment,high_treatment_20260602_165012_049,completed,20260604_015433,2026-06-04T02:02:15+0200,2,6,3,6,18,12,155748,80968,236716,434882.22,461.8569,Candidate C,consensus,Candidate C,1,0.927801,0.916032,0.941677,0.927801,0.833333,0.773167,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_049/metadata.json,0,0,3,0,0.925695,0.916032,0.941677
high_treatment_20260602_165012_050,high,treatment,high_treatment_20260602_165012_050,completed,20260604_020218,2026-06-04T02:17:57+0200,5,15,3,6,44,21,503623,158255,661878,434882.22,939.0769,Candidate B,max_round_majority_vote,Candidate C,0,0.942781,0.923896,0.967326,0.942781,0.777778,0.733274,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_050/metadata.json,0,2,1,0,0.967326,0.93712,0.923896
high_treatment_20260602_165012_051,high,treatment,high_treatment_20260602_165012_051,completed,20260604_021800,2026-06-04T02:27:04+0200,3,9,1,2,24,11,231294,97066,328360,434882.22,543.8956,Candidate C,consensus,Candidate C,1,0.947098,0.943742,0.953234,0.947098,0.833333,0.789248,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_051/metadata.json,0,0,3,0,0.953234,0.943742,0.944317
high_treatment_20260602_165012_052,high,treatment,high_treatment_20260602_165012_052,completed,20260604_022706,2026-06-04T02:45:37+0200,3,9,5,10,25,19,268165,92194,360359,434882.22,1110.1323,Candidate C,consensus,Candidate C,1,0.954548,0.949496,0.959784,0.954548,0.888889,0.848487,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_052/metadata.json,0,0,3,0,0.949496,0.959784,0.954365
high_treatment_20260602_165012_053,high,treatment,high_treatment_20260602_165012_053,completed,20260604_024539,2026-06-04T02:51:46+0200,2,6,3,6,17,12,155168,62623,217791,434882.22,366.4363,Candidate D,consensus,Candidate C,0,0.943232,0.940468,0.945211,0.943232,0.388889,0.366813,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_053/metadata.json,0,0,0,3,0.944016,0.945211,0.940468
high_treatment_20260602_165012_054,high,treatment,high_treatment_20260602_165012_054,completed,20260604_025149,2026-06-04T02:56:04+0200,2,6,3,6,18,12,113533,45823,159356,434882.22,254.8888,Candidate B,consensus,Candidate C,0,0.9473,0.939775,0.951708,0.9473,0.611111,0.578905,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_054/metadata.json,0,3,0,0,0.950416,0.951708,0.939775
high_treatment_20260602_165012_055,high,treatment,high_treatment_20260602_165012_055,completed,20260604_025607,2026-06-04T03:24:09+0200,5,15,1,2,44,17,487122,188160,675282,434882.22,1682.1986,Candidate C,max_round_majority_vote,Candidate C,1,0.941471,0.93173,0.95435,0.941471,0.777778,0.732255,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_055/metadata.json,0,1,2,0,0.938333,0.95435,0.93173
high_treatment_20260602_165012_056,high,treatment,high_treatment_20260602_165012_056,completed,20260604_032412,2026-06-04T03:38:33+0200,3,9,5,10,27,19,259229,125035,384264,434882.22,860.814,Candidate C,consensus,Candidate C,1,0.931749,0.924871,0.939097,0.931749,0.777778,0.724694,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_056/metadata.json,0,0,3,0,0.939097,0.924871,0.93128
high_treatment_20260602_165012_057,high,treatment,high_treatment_20260602_165012_057,completed,20260604_033835,2026-06-04T03:44:12+0200,2,6,3,6,17,12,135399,60598,195997,434882.22,336.8959,Candidate C,consensus,Candidate C,1,0.92977,0.921183,0.946041,0.92977,0.722222,0.6715,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_057/metadata.json,0,0,3,0,0.921183,0.922086,0.946041
high_treatment_20260602_165012_058,high,treatment,high_treatment_20260602_165012_058,completed,20260604_034415,2026-06-04T03:53:45+0200,3,9,4,8,24,17,272987,97897,370884,434882.22,569.6243,Candidate B,consensus,Candidate C,0,0.935234,0.920973,0.942839,0.935234,0.777778,0.727404,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_058/metadata.json,0,3,0,0,0.941891,0.920973,0.942839
high_treatment_20260602_165012_059,high,treatment,high_treatment_20260602_165012_059,completed,20260604_035348,2026-06-04T03:57:51+0200,2,6,0,0,18,6,96021,45242,141263,434882.22,242.5715,Candidate C,consensus,Candidate C,1,0.944167,0.939508,0.948843,0.944167,0.5,0.472083,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_059/metadata.json,0,0,3,0,0.944149,0.939508,0.948843
high_treatment_20260602_165012_060,high,treatment,high_treatment_20260602_165012_060,completed,20260604_035754,2026-06-04T04:14:23+0200,2,6,5,10,18,16,155305,70809,226114,434882.22,989.0128,Candidate A,consensus,Candidate C,0,0.950755,0.942249,0.960727,0.950755,0.555556,0.528198,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_060/metadata.json,3,0,0,0,0.949288,0.960727,0.942249
high_treatment_20260602_165012_061,high,treatment,high_treatment_20260602_165012_061,completed,20260604_041426,2026-06-04T04:19:28+0200,2,6,3,6,16,12,125891,54937,180828,434882.22,302.0866,Candidate C,consensus,Candidate C,1,0.951029,0.947345,0.956884,0.951029,0.611111,0.581184,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_061/metadata.json,0,0,3,0,0.948858,0.956884,0.947345
high_treatment_20260602_165012_062,high,treatment,high_treatment_20260602_165012_062,completed,20260604_041931,2026-06-04T04:25:44+0200,2,6,4,8,17,14,187680,62894,250574,434882.22,372.5235,Candidate C,consensus,Candidate C,1,0.943554,0.934152,0.951914,0.943554,0.777778,0.733876,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_062/metadata.json,0,0,3,0,0.934152,0.944595,0.951914
high_treatment_20260602_165012_063,high,treatment,high_treatment_20260602_165012_063,completed,20260604_042547,2026-06-04T04:41:35+0200,2,6,5,10,18,16,151368,64388,215756,434882.22,948.0095,Candidate C,consensus,Candidate C,1,0.939437,0.93304,0.949963,0.939437,1.0,0.939437,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_063/metadata.json,0,0,3,0,0.93304,0.935308,0.949963
high_treatment_20260602_165012_064,high,treatment,high_treatment_20260602_165012_064,completed,20260604_044138,2026-06-04T04:52:44+0200,2,6,2,4,18,10,226190,93685,319875,434882.22,666.234,Candidate C,consensus,Candidate C,1,0.945739,0.940209,0.956309,0.945739,0.833333,0.788116,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_064/metadata.json,0,0,3,0,0.9407,0.956309,0.940209
high_treatment_20260602_165012_065,high,treatment,high_treatment_20260602_165012_065,completed,20260604_045248,2026-06-04T04:57:46+0200,2,6,1,2,16,8,118071,51925,169996,434882.22,298.8263,Candidate C,consensus,Candidate C,1,0.952851,0.948084,0.959657,0.952851,0.5,0.476426,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_065/metadata.json,0,0,3,0,0.950811,0.959657,0.948084
high_treatment_20260602_165012_066,high,treatment,high_treatment_20260602_165012_066,completed,20260604_045750,2026-06-04T05:03:29+0200,2,6,1,2,17,8,129910,60953,190863,434882.22,338.4886,Candidate C,consensus,Candidate C,1,0.949581,0.946915,0.95099,0.949581,0.777778,0.738563,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_066/metadata.json,0,0,3,0,0.95099,0.950837,0.946915
high_treatment_20260602_165012_067,high,treatment,high_treatment_20260602_165012_067,completed,20260604_050332,2026-06-04T05:09:14+0200,2,6,0,0,17,6,127172,61332,188504,434882.22,342.7163,Candidate C,consensus,Candidate C,1,0.935578,0.924813,0.950838,0.935578,0.722222,0.675695,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_067/metadata.json,0,0,3,0,0.950838,0.924813,0.931083
high_treatment_20260602_165012_068,high,treatment,high_treatment_20260602_165012_068,completed,20260604_050918,2026-06-04T05:13:51+0200,2,6,3,6,14,12,125547,49562,175109,434882.22,273.9141,Candidate C,consensus,Candidate C,1,0.94273,0.929241,0.957659,0.94273,0.722222,0.68086,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_068/metadata.json,0,0,3,0,0.941291,0.957659,0.929241
high_treatment_20260602_165012_069,high,treatment,high_treatment_20260602_165012_069,completed,20260604_051355,2026-06-04T05:19:09+0200,2,6,0,0,18,6,102898,57995,160893,434882.22,314.2038,Candidate B,consensus,Candidate C,0,0.938228,0.928381,0.946402,0.938228,0.722222,0.677609,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_069/metadata.json,0,3,0,0,0.939902,0.928381,0.946402
high_treatment_20260602_165012_070,high,treatment,high_treatment_20260602_165012_070,completed,20260604_051912,2026-06-04T05:24:24+0200,2,6,3,6,18,12,144815,54164,198979,434882.22,311.3615,Candidate C,consensus,Candidate C,1,0.963878,0.960891,0.967109,0.963878,0.722222,0.696134,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_070/metadata.json,0,0,3,0,0.960891,0.963634,0.967109
high_treatment_20260602_165012_071,high,treatment,high_treatment_20260602_165012_071,completed,20260604_052427,2026-06-04T05:29:52+0200,2,6,0,0,18,6,108124,57351,165475,434882.22,325.425,Candidate B,consensus,Candidate C,0,0.926254,0.907677,0.947945,0.926254,0.388889,0.36021,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_071/metadata.json,0,3,0,0,0.947945,0.907677,0.923141
high_treatment_20260602_165012_072,high,treatment,high_treatment_20260602_165012_072,completed,20260604_052955,2026-06-04T05:35:02+0200,2,6,4,8,18,14,142011,54070,196081,434882.22,306.4339,Candidate B,consensus,Candidate C,0,0.942725,0.93774,0.949466,0.942725,0.666667,0.628484,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_072/metadata.json,0,3,0,0,0.93774,0.94097,0.949466
high_treatment_20260602_165012_073,high,treatment,high_treatment_20260602_165012_073,completed,20260604_053505,2026-06-04T05:39:46+0200,2,6,1,2,18,8,127197,50130,177327,434882.22,281.2804,Candidate B,consensus,Candidate C,0,0.944236,0.930541,0.967296,0.944236,0.611111,0.577033,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_073/metadata.json,0,3,0,0,0.930541,0.93487,0.967296
high_treatment_20260602_165012_074,high,treatment,high_treatment_20260602_165012_074,completed,20260604_053949,2026-06-04T05:55:21+0200,2,6,5,10,18,16,171662,61798,233460,434882.22,932.402,Candidate B,consensus,Candidate C,0,0.952439,0.948915,0.958916,0.952439,0.555556,0.529133,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_074/metadata.json,0,3,0,0,0.948915,0.958916,0.949486
high_treatment_20260602_165012_075,high,treatment,high_treatment_20260602_165012_075,completed,20260604_055524,2026-06-04T06:01:48+0200,2,6,3,6,18,12,153134,69600,222734,434882.22,383.2696,Candidate B,consensus,Candidate C,0,0.9512,0.938395,0.965335,0.9512,0.555556,0.528445,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_075/metadata.json,0,3,0,0,0.94987,0.965335,0.938395
high_treatment_20260602_165012_076,high,treatment,high_treatment_20260602_165012_076,completed,20260604_060151,2026-06-04T06:21:12+0200,3,9,1,2,27,11,231277,102863,334140,434882.22,1160.7958,Candidate C,consensus,Candidate C,1,0.939289,0.936405,0.941001,0.939289,0.833333,0.782741,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_076/metadata.json,0,0,3,0,0.94046,0.941001,0.936405
high_treatment_20260602_165012_077,high,treatment,high_treatment_20260602_165012_077,completed,20260604_062115,2026-06-04T06:30:57+0200,3,9,4,8,27,17,250659,101717,352376,434882.22,581.6183,Candidate B,consensus,Candidate C,0,0.935974,0.920283,0.955883,0.935974,0.555556,0.519986,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_077/metadata.json,0,3,0,0,0.920283,0.931756,0.955883
high_treatment_20260602_165012_078,high,treatment,high_treatment_20260602_165012_078,completed,20260604_063100,2026-06-04T06:36:39+0200,2,6,3,6,17,12,141470,59782,201252,434882.22,338.8788,Candidate B,consensus,Candidate C,0,0.942889,0.929495,0.952784,0.942889,0.611111,0.57621,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_078/metadata.json,0,3,0,0,0.952784,0.929495,0.946388
high_treatment_20260602_165012_079,high,treatment,high_treatment_20260602_165012_079,completed,20260604_063642,2026-06-04T06:41:56+0200,2,6,0,0,18,6,119254,57364,176618,434882.22,314.0624,Candidate C,consensus,Candidate C,1,0.964094,0.960706,0.96857,0.964094,0.666667,0.64273,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_079/metadata.json,0,0,3,0,0.960706,0.96857,0.963005
high_treatment_20260602_165012_080,high,treatment,high_treatment_20260602_165012_080,completed,20260604_064159,2026-06-04T06:47:42+0200,2,6,1,2,18,8,128047,60971,189018,434882.22,342.5443,Candidate C,consensus,Candidate C,1,0.945461,0.93059,0.953509,0.945461,0.722222,0.682833,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_080/metadata.json,0,0,3,0,0.953509,0.93059,0.952283
high_treatment_20260602_165012_081,high,treatment,high_treatment_20260602_165012_081,completed,20260604_064745,2026-06-04T07:13:12+0200,5,15,1,2,44,17,442817,164436,607253,434882.22,1527.3803,Candidate B,max_round_majority_vote,Candidate C,0,0.950184,0.938422,0.962584,0.950184,0.5,0.475092,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_081/metadata.json,1,2,0,0,0.962584,0.949546,0.938422
high_treatment_20260602_165012_082,high,treatment,high_treatment_20260602_165012_082,completed,20260604_071315,2026-06-04T07:19:39+0200,2,6,0,0,17,6,135381,67511,202892,434882.22,383.5663,Candidate C,consensus,Candidate C,1,0.947707,0.945715,0.949837,0.947707,0.888889,0.842406,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_082/metadata.json,0,0,3,0,0.945715,0.949837,0.947569
high_treatment_20260602_165012_083,high,treatment,high_treatment_20260602_165012_083,completed,20260604_071942,2026-06-04T07:31:51+0200,2,6,3,6,17,12,175761,97455,273216,434882.22,728.6813,Candidate C,consensus,Candidate C,1,0.936268,0.926844,0.952526,0.936268,0.611111,0.572164,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260602_165012_083/metadata.json,0,0,3,0,0.929434,0.952526,0.926844
