run_id,task_file,label_version,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,team_process_score,team_process_communication,team_process_coordination,team_process_cooperation,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d
moderate_baseline_20260711_111242_073,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_073,completed,20260714_233728,2026-07-14T23:38:09+0200,2,6,2,4,0,10,25873,5663,31536,,41.711,Candidate C,consensus,Candidate A,0,,,,,,,,0.419444,0.125,0.333333,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_073/metadata.json,0,0,3,0
moderate_baseline_20260711_111242_074,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_074,completed,20260714_233812,2026-07-14T23:39:00+0200,2,6,1,2,0,8,20584,6517,27101,,47.2994,Candidate A,consensus,Candidate A,1,,,,,,,,0.377778,0.166667,0.166667,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_074/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_075,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_075,completed,20260714_233902,2026-07-14T23:39:51+0200,2,6,1,2,0,8,20450,6776,27226,,48.8585,Candidate D,consensus,Candidate A,0,,,,,,,,0.297222,0.125,0.166667,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_075/metadata.json,0,0,0,3
moderate_baseline_20260711_111242_076,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_076,completed,20260714_233955,2026-07-14T23:40:48+0200,2,6,2,4,0,10,27097,7267,34364,,52.8121,Candidate A,consensus,Candidate A,1,,,,,,,,0.447222,0.208333,0.333333,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_076/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_077,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_077,completed,20260714_234051,2026-07-14T23:42:15+0200,3,9,3,6,0,15,44830,11429,56259,,83.6562,Candidate A,consensus,Candidate A,1,,,,,,,,0.259259,0.166667,0.111111,0.5,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_077/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_078,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_078,completed,20260714_234217,2026-07-14T23:43:01+0200,2,6,2,4,0,10,26589,6032,32621,,43.8708,Candidate A,consensus,Candidate A,1,,,,,,,,0.447222,0.208333,0.333333,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_078/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_079,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_079,completed,20260714_234304,2026-07-14T23:44:08+0200,3,9,1,2,0,11,33923,8822,42745,,64.0788,Candidate A,consensus,Candidate A,1,,,,,,,,0.314815,0.208333,0.111111,0.625,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_079/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_080,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_080,completed,20260714_234411,2026-07-14T23:45:02+0200,2,6,2,4,0,10,25497,6988,32485,,50.4464,Candidate A,consensus,Candidate A,1,,,,,,,,0.391667,0.041667,0.333333,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_080/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_081,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_081,completed,20260714_234505,2026-07-14T23:46:05+0200,2,6,3,6,0,12,31119,8413,39532,,60.6078,Candidate A,consensus,Candidate A,1,,,,,,,,0.366667,0.166667,0.333333,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_081/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_082,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_082,completed,20260714_234609,2026-07-14T23:47:32+0200,3,9,4,8,0,17,54103,11163,65266,,83.1722,Candidate B,consensus,Candidate A,0,,,,,,,,0.430556,0.333333,0.333333,0.625,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_082/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_083,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_083,completed,20260714_234735,2026-07-14T23:48:19+0200,2,6,2,4,0,10,26747,6042,32789,,44.5547,Candidate A,consensus,Candidate A,1,,,,,,,,0.486111,0.125,0.333333,1.0,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_083/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_084,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_084,completed,20260714_234823,2026-07-14T23:49:35+0200,3,9,4,8,0,17,53091,9856,62947,,72.6352,Candidate A,consensus,Candidate A,1,,,,,,,,0.472222,0.333333,0.333333,0.75,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_084/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_085,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_085,completed,20260714_234938,2026-07-14T23:50:46+0200,3,9,1,2,0,11,30932,9363,40295,,67.3826,Candidate A,consensus,Candidate A,1,,,,,,,,0.203704,0.125,0.111111,0.375,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_085/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_086,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_086,completed,20260714_235049,2026-07-14T23:51:31+0200,2,6,1,2,0,8,21670,5793,27463,,42.1582,Candidate C,consensus,Candidate A,0,,,,,,,,0.297222,0.125,0.166667,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_086/metadata.json,0,0,3,0
moderate_baseline_20260711_111242_087,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_087,completed,20260714_235134,2026-07-14T23:52:27+0200,2,6,2,4,0,10,26560,7320,33880,,53.0184,Candidate A,consensus,Candidate A,1,,,,,,,,0.161111,0.083333,0.0,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_087/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_088,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_088,completed,20260714_235230,2026-07-14T23:53:20+0200,2,6,2,4,0,10,25014,6856,31870,,49.6644,Candidate A,consensus,Candidate A,1,,,,,,,,0.161111,0.083333,0.0,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_088/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_089,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_089,completed,20260714_235323,2026-07-14T23:54:13+0200,2,6,2,4,0,10,26848,6991,33839,,50.5294,Candidate C,consensus,Candidate A,0,,,,,,,,0.241667,0.125,0.0,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_089/metadata.json,0,0,3,0
moderate_baseline_20260711_111242_090,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_090,completed,20260714_235416,2026-07-14T23:55:52+0200,4,12,3,6,0,18,58319,12900,71219,,95.6394,Candidate B,consensus,Candidate A,0,,,,,,,,0.364899,0.208333,0.25,0.636364,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_090/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_091,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_091,completed,20260714_235555,2026-07-14T23:57:44+0200,5,15,3,6,0,21,74002,14743,88745,,109.3374,Candidate B,consensus,Candidate A,0,,,,,,,,0.252778,0.125,0.133333,0.5,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_091/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_092,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_092,completed,20260714_235747,2026-07-14T23:58:38+0200,2,6,3,6,0,12,31773,6933,38706,,51.1357,Candidate B,consensus,Candidate A,0,,,,,,,,0.541667,0.125,0.5,1.0,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_092/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_093,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_093,completed,20260714_235841,2026-07-14T23:59:24+0200,2,6,2,4,0,10,25602,5859,31461,,43.0115,Candidate A,consensus,Candidate A,1,,,,,,,,0.258333,0.208333,0.166667,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_093/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_094,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_094,completed,20260714_235927,2026-07-15T00:00:31+0200,3,9,0,0,0,9,26386,8839,35225,,63.4028,Candidate B,consensus,Candidate A,0,,,,,,,,0.166667,0.0,0.0,0.5,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_094/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_095,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_095,completed,20260715_000033,2026-07-15T00:01:39+0200,3,9,2,4,0,13,39382,8811,48193,,65.1807,Candidate B,consensus,Candidate A,0,,,,,,,,0.273148,0.083333,0.111111,0.625,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_095/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_096,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_096,completed,20260715_000141,2026-07-15T00:03:33+0200,5,15,5,10,0,25,89885,14881,104766,,111.5827,Candidate B,consensus,Candidate A,0,,,,,,,,0.303571,0.291667,0.333333,0.285714,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_096/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_097,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_097,completed,20260715_000336,2026-07-15T00:04:22+0200,2,6,2,4,0,10,26170,6366,32536,,46.3074,Candidate B,consensus,Candidate A,0,,,,,,,,0.269444,0.041667,0.166667,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_097/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_098,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_098,completed,20260715_000425,2026-07-15T00:05:37+0200,2,6,1,2,0,8,20946,9991,30937,,72.0109,Candidate C,consensus,Candidate A,0,,,,,,,,0.230556,0.125,0.166667,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_098/metadata.json,0,0,3,0
moderate_baseline_20260711_111242_099,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_099,completed,20260715_000540,2026-07-15T00:07:24+0200,4,12,3,6,0,18,60562,14022,74584,,104.0677,Candidate B,consensus,Candidate A,0,,,,,,,,0.234848,0.083333,0.166667,0.454545,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_099/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_100,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_100,completed,20260715_000728,2026-07-15T00:08:17+0200,2,6,2,4,0,10,26762,6706,33468,,49.0776,Candidate A,consensus,Candidate A,1,,,,,,,,0.272222,0.083333,0.333333,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_100/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_101,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_101,completed,20260715_000820,2026-07-15T00:09:55+0200,3,9,3,6,0,15,44984,13263,58247,,95.5691,Candidate C,consensus,Candidate A,0,,,,,,,,0.296296,0.166667,0.222222,0.5,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_101/metadata.json,0,0,3,0
moderate_baseline_20260711_111242_102,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_102,completed,20260715_000958,2026-07-15T00:10:39+0200,2,6,0,0,0,6,15821,5642,21463,,41.2374,Candidate B,consensus,Candidate A,0,,,,,,,,0.133333,0.0,0.0,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_102/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_103,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_103,completed,20260715_001042,2026-07-15T00:11:29+0200,2,6,2,4,0,10,27372,6367,33739,,46.5168,Candidate C,consensus,Candidate A,0,,,,,,,,0.125,0.041667,0.333333,0.0,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_103/metadata.json,0,0,3,0
moderate_baseline_20260711_111242_104,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_104,completed,20260715_001132,2026-07-15T00:12:15+0200,2,6,2,4,0,10,26759,5855,32614,,42.8964,Candidate A,consensus,Candidate A,1,,,,,,,,0.247222,0.208333,0.333333,0.2,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_104/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_105,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_105,completed,20260715_001218,2026-07-15T00:14:31+0200,5,15,5,10,0,25,91527,17731,109258,,132.7957,Candidate C,max_round_majority_vote,Candidate A,0,,,,,,,,0.418254,0.416667,0.266667,0.571429,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_105/metadata.json,0,1,2,0
moderate_baseline_20260711_111242_106,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_106,completed,20260715_001434,2026-07-15T00:15:20+0200,2,6,0,0,0,6,15645,6510,22155,,46.7456,Candidate C,consensus,Candidate A,0,,,,,,,,0.280556,0.041667,0.0,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_106/metadata.json,0,0,3,0
moderate_baseline_20260711_111242_107,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_107,completed,20260715_001523,2026-07-15T00:16:10+0200,2,6,2,4,0,10,26044,6296,32340,,46.9617,Candidate D,consensus,Candidate A,0,,,,,,,,0.272222,0.083333,0.333333,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_107/metadata.json,0,0,0,3
moderate_baseline_20260711_111242_108,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_108,completed,20260715_001614,2026-07-15T00:17:02+0200,2,6,2,4,0,10,26724,6694,33418,,48.8497,Candidate B,consensus,Candidate A,0,,,,,,,,0.405556,0.083333,0.333333,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_108/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_109,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_109,completed,20260715_001706,2026-07-15T00:17:57+0200,2,6,4,8,0,14,35624,6993,42617,,51.3024,Candidate D,consensus,Candidate A,0,,,,,,,,0.083333,0.083333,0.166667,0.0,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_109/metadata.json,0,0,0,3
moderate_baseline_20260711_111242_110,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_110,completed,20260715_001800,2026-07-15T00:18:43+0200,2,6,1,2,0,8,20407,5853,26260,,42.339,Candidate A,consensus,Candidate A,1,,,,,,,,0.325,0.208333,0.166667,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_110/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_111,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_111,completed,20260715_001845,2026-07-15T00:19:32+0200,2,6,3,6,0,12,31496,6408,37904,,46.8265,Candidate A,consensus,Candidate A,1,,,,,,,,0.341667,0.125,0.5,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_111/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_112,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_112,completed,20260715_001936,2026-07-15T00:20:22+0200,2,6,3,6,0,12,30985,6420,37405,,46.7092,Candidate A,consensus,Candidate A,1,,,,,,,,0.355556,0.166667,0.5,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_112/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_113,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_113,completed,20260715_002026,2026-07-15T00:21:24+0200,2,5,4,8,0,13,35388,7941,43329,,58.3074,Candidate B,consensus,Candidate A,0,,,,,,,,0.261111,0.083333,0.2,0.5,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_113/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_114,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_114,completed,20260715_002128,2026-07-15T00:22:18+0200,2,6,3,6,0,12,31578,7010,38588,,50.5482,Candidate A,consensus,Candidate A,1,,,,,,,,0.45,0.25,0.5,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_114/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_115,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_115,completed,20260715_002221,2026-07-15T00:23:53+0200,4,12,3,6,0,18,59545,12273,71818,,92.0121,Candidate C,consensus,Candidate A,0,,,,,,,,0.287879,0.25,0.25,0.363636,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_115/metadata.json,0,0,3,0
moderate_baseline_20260711_111242_116,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_116,completed,20260715_002356,2026-07-15T00:25:56+0200,5,15,5,10,0,25,97375,15952,113327,,120.448,Candidate B,consensus,Candidate A,0,,,,,,,,0.442063,0.416667,0.266667,0.642857,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_116/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_117,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_117,completed,20260715_002559,2026-07-15T00:26:52+0200,2,6,2,4,0,10,25308,7329,32637,,53.0208,Candidate B,consensus,Candidate A,0,,,,,,,,0.180556,0.208333,0.333333,0.0,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_117/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_118,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_118,completed,20260715_002655,2026-07-15T00:27:50+0200,2,6,5,10,0,16,43921,7391,51312,,54.9708,Candidate C,consensus,Candidate A,0,,,,,,,,0.436111,0.375,0.333333,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_118/metadata.json,0,0,3,0
moderate_baseline_20260711_111242_119,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_119,completed,20260715_002753,2026-07-15T00:29:22+0200,3,9,4,8,0,17,48255,12206,60461,,88.9824,Candidate A,consensus,Candidate A,1,,,,,,,,0.310185,0.208333,0.222222,0.5,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_119/metadata.json,3,0,0,0
moderate_baseline_20260711_111242_120,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_120,completed,20260715_002925,2026-07-15T00:30:15+0200,2,6,5,10,0,16,43367,6761,50128,,50.0165,Candidate B,consensus,Candidate A,0,,,,,,,,0.205556,0.083333,0.333333,0.2,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_120/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_121,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_121,completed,20260715_003018,2026-07-15T00:31:08+0200,2,6,3,6,0,12,33174,6762,39936,,49.9109,Candidate B,consensus,Candidate A,0,,,,,,,,0.136111,0.041667,0.166667,0.2,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_121/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_122,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_122,completed,20260715_003111,2026-07-15T00:32:03+0200,2,6,4,8,0,14,37029,7187,44216,,52.3137,Candidate B,consensus,Candidate A,0,,,,,,,,0.247222,0.208333,0.333333,0.2,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_122/metadata.json,0,3,0,0
moderate_baseline_20260711_111242_123,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_123,completed,20260715_003206,2026-07-15T00:32:55+0200,2,6,4,8,0,14,37265,6794,44059,,49.4225,Candidate B,consensus,Candidate A,0,,,,,,,,0.369444,0.208333,0.5,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260711_111242_123/metadata.json,0,3,0,0
